STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
276120,99999, 19760512,   52.0, 8,   40.5, 8, 1020.0, 8, 9999.9, 0,   5.8, 8,   4.1, 8,  11.7, 999.9,   62.6 ,  42.8 , 0.00F,999.9, 010000,
276120,99999, 19760513,   49.5, 7,   45.9, 7, 1014.0, 7, 9999.9, 0,   4.9, 7,  10.5, 7,  11.7, 999.9,   50.0 ,  48.2 , 0.51F,999.9, 010000,
276120,99999, 19760514,   54.3, 8,   46.2, 8, 1013.0, 8, 9999.9, 0,   5.8, 8,   7.0, 8,  11.7, 999.9,   62.6 ,  48.2 , 0.02F,999.9, 010000,
276120,99999, 19760515,   58.8, 8,   46.0, 8, 1012.1, 8, 9999.9, 0,   5.8, 8,   3.4, 8,   9.7, 999.9,   69.8 ,  46.4 , 0.00F,999.9, 010000,
276120,99999, 19760516,   57.4, 8,   50.0, 8, 1013.0, 8, 9999.9, 0,   5.0, 8,   6.1, 8,  11.7, 999.9,   64.4 ,  51.8*, 0.14F,999.9, 010010,
276120,99999, 19760517,   55.6, 8,   40.3, 8, 1015.2, 8, 9999.9, 0,   6.2, 8,   3.4, 8,   9.7, 999.9,   62.6 ,  44.6 , 0.00F,999.9, 000000,
276120,99999, 19760518,   48.4, 8,   44.2, 8, 1007.3, 8, 9999.9, 0,   4.3, 8,  10.4, 8,  15.5, 999.9,   50.0 ,  46.4 , 1.06F,999.9, 010000,
276120,99999, 19760519,   50.9, 8,   46.4, 8, 1008.8, 8, 9999.9, 0,   4.9, 7,   7.8, 7,  11.7, 999.9,   55.4 ,  48.2 , 0.16F,999.9, 010000,
276120,99999, 19760520,   50.4, 8,   43.0, 8, 1011.6, 8, 9999.9, 0,   5.4, 8,   9.2, 8,  11.7, 999.9,   59.0 ,  46.4 , 0.12F,999.9, 000000,
276120,99999, 19760521,   46.9, 7,   33.8, 7, 1017.1, 7, 9999.9, 0,   6.2, 7,   7.2, 7,  11.7, 999.9,   51.8 ,  41.0 , 0.00F,999.9, 000000,
276120,99999, 19760522,   48.9, 8,   34.7, 8, 1018.7, 8, 9999.9, 0,   6.2, 8,   3.6, 8,   9.7, 999.9,   55.4 ,  39.2 , 0.00F,999.9, 000000,
276120,99999, 19760523,   58.1, 6,   35.9, 6, 1021.9, 6, 9999.9, 0,   6.2, 6,   3.6, 6,   9.7, 999.9,   69.8 ,  46.4 , 0.00F,999.9, 000000,
276120,99999, 19760524,   62.8, 8,   37.2, 8, 1025.4, 8, 9999.9, 0,   6.2, 8,   5.3, 8,  11.7, 999.9,   73.4 ,  48.2 , 0.00F,999.9, 000000,
276120,99999, 19760525,   64.0, 8,   40.5, 8, 1017.2, 8, 9999.9, 0,   6.2, 8,   7.0, 8,  13.6, 999.9,   73.4 ,  53.6 , 0.00F,999.9, 000000,
276120,99999, 19760526,   61.7, 8,   47.8, 8, 1009.2, 8, 9999.9, 0,   6.2, 8,   6.6, 8,   7.8, 999.9,   69.8 ,  51.8 , 0.16F,999.9, 010000,
276120,99999, 19760527,   57.4, 8,   48.4, 8, 1010.5, 8, 9999.9, 0,   5.8, 8,   7.3, 8,  11.7, 999.9,   68.0 ,  51.8*, 0.24F,999.9, 000010,
276120,99999, 19760528,   56.3, 8,   46.0, 8, 1015.3, 8, 9999.9, 0,   6.2, 8,   6.8, 8,  11.7, 999.9,   66.2 ,  48.2 , 0.00F,999.9, 010000,
276120,99999, 19760529,   60.0, 7,   49.2, 7, 1014.8, 7, 9999.9, 0,   5.8, 7,   7.2, 7,   9.7, 999.9,   68.0 ,  50.0 , 0.12F,999.9, 000000,
276120,99999, 19760530,   57.7, 7,   49.0, 7, 1011.5, 7, 9999.9, 0,   4.9, 7,   6.4, 7,  13.6, 999.9,   69.8 ,  50.0 , 0.28F,999.9, 010010,
276120,99999, 19760531,   53.2, 8,   43.0, 8, 1009.4, 8, 9999.9, 0,   6.2, 8,  11.4, 8,  15.5, 999.9,   55.4 ,  50.0 , 0.24F,999.9, 000000,
276120,99999, 19760601,   56.1, 8,   49.8, 8, 1010.7, 8, 9999.9, 0,   3.9, 8,   4.9, 8,  11.7, 999.9,   64.4 ,  48.2 , 0.28F,999.9, 010000,
276120,99999, 19760602,   63.7, 8,   56.1, 8, 1007.4, 8, 9999.9, 0,   4.3, 8,  10.0, 8,  15.5, 999.9,   71.6 ,  57.2 , 0.32F,999.9, 010010,
276120,99999, 19760603,   57.8, 6,   55.1, 6, 1006.5, 6, 9999.9, 0,   3.7, 6,   4.9, 6,  11.7, 999.9,   62.6 ,  51.8*, 1.54F,999.9, 010000,
276120,99999, 19760604,   56.2, 7,   46.1, 7, 1009.9, 7, 9999.9, 0,   5.3, 7,  10.0, 7,  15.5, 999.9,   64.4 ,  48.2 , 0.04F,999.9, 000000,
276120,99999, 19760605,   55.9, 8,   43.7, 8, 1011.2, 8, 9999.9, 0,   6.2, 8,  10.9, 8,  15.5, 999.9,   64.4 ,  50.0 , 0.00F,999.9, 000000,
276120,99999, 19760606,   55.0, 8,   39.9, 8, 1009.9, 8, 9999.9, 0,   6.2, 8,   3.6, 8,   9.7, 999.9,   68.0 ,  46.4*, 0.00F,999.9, 000000,
276120,99999, 19760607,   54.0, 8,   46.0, 8, 1006.6, 8, 9999.9, 0,   6.2, 8,   5.8, 8,  11.7, 999.9,   60.8 ,  48.2 , 0.28F,999.9, 010000,
276120,99999, 19760608,   52.0, 8,   43.5, 8, 1003.0, 7, 9999.9, 0,   5.4, 8,  10.9, 8,  13.6, 999.9,   57.2 ,  44.6*, 0.20F,999.9, 010010,
276120,99999, 19760609,   47.3, 8,   36.5, 8, 1003.5, 8, 9999.9, 0,   6.2, 8,   8.7, 8,  11.7, 999.9,   55.4 ,  39.2 , 0.00F,999.9, 010000,
276120,99999, 19760610,   49.3, 8,   39.9, 8, 1005.2, 8, 9999.9, 0,   5.8, 8,   3.9, 8,   9.7, 999.9,   55.4 ,  41.0 , 0.04F,999.9, 010000,
276120,99999, 19760611,   50.3, 6,   41.6, 6, 1005.9, 6, 9999.9, 0,   6.2, 6,   6.2, 6,   9.7, 999.9,   57.2 ,  44.6 , 0.04F,999.9, 010000,
276120,99999, 19760612,   49.0, 7,   40.0, 7, 1007.8, 7, 9999.9, 0,   6.2, 7,   6.9, 7,  11.7, 999.9,   59.0 ,  42.8 , 0.00F,999.9, 010000,
276120,99999, 19760613,   52.7, 8,   41.5, 8, 1007.2, 8, 9999.9, 0,   6.2, 8,   4.1, 8,  13.6, 999.9,   59.0 ,  44.6 , 0.12F,999.9, 010000,
276120,99999, 19760614,   49.6, 8,   44.8, 8, 1004.2, 8, 9999.9, 0,   6.2, 8,   5.8, 8,  11.7, 999.9,   53.6*,  46.4 , 0.08E,999.9, 010000,
276120,99999, 19760615,   50.6, 6,   44.3, 6, 1002.6, 6, 9999.9, 0,   5.7, 6,   2.3, 6,   9.7, 999.9,   60.8 ,  44.6 , 0.04F,999.9, 010000,
276120,99999, 19760616,   51.8, 8,   49.8, 8,  996.1, 7, 9999.9, 0,   4.2, 8,  11.7, 8,  19.4, 999.9,   57.2 ,  44.6 , 0.87F,999.9, 010000,
276120,99999, 19760617,   54.3, 8,   45.5, 8,  997.0, 8, 9999.9, 0,   6.2, 8,  15.3, 8,  19.4, 999.9,   62.6 ,  48.2 , 0.08F,999.9, 010000,
276120,99999, 19760618,   55.2, 8,   47.8, 8, 1000.1, 8, 9999.9, 0,   6.2, 8,  13.1, 8,  17.5, 999.9,   62.6 ,  50.0 , 0.12F,999.9, 010000,
276120,99999, 19760619,   55.0, 8,   46.8, 8, 1008.4, 8, 9999.9, 0,   6.2, 8,   8.7, 8,  11.7, 999.9,   62.6 ,  48.2 , 0.08F,999.9, 010000,
276120,99999, 19760620,   62.6, 8,   48.9, 8, 1014.6, 8, 9999.9, 0,   6.2, 8,   9.5, 8,  15.5, 999.9,   71.6 ,  46.4 , 0.00F,999.9, 000000,
276120,99999, 19760621,   65.7, 7,   55.7, 7, 1013.1, 7, 9999.9, 0,   6.2, 7,  11.7, 7,  15.5, 999.9,   73.4 ,  59.0*, 0.08F,999.9, 010010,
276120,99999, 19760622,   61.0, 8,   47.8, 8, 1012.6, 8, 9999.9, 0,   5.8, 8,  10.8, 7,  17.5, 999.9,   66.2 ,  55.4 , 0.04F,999.9, 000000,
276120,99999, 19760623,   58.2, 7,   48.7, 7, 1013.0, 7, 9999.9, 0,   6.2, 7,   8.0, 7,  11.7, 999.9,   66.2 ,  50.0 , 0.00F,999.9, 000000,
276120,99999, 19760624,   60.4, 8,   48.0, 8, 1018.1, 8, 9999.9, 0,   6.2, 8,   4.4, 8,   9.7, 999.9,   69.8 ,  50.0 , 0.00F,999.9, 000000,
276120,99999, 19760625,   64.2, 8,   45.0, 8, 1023.5, 8, 9999.9, 0,   6.2, 8,   3.6, 8,   7.8, 999.9,   73.4 ,  51.8*, 0.00F,999.9, 000000,
276120,99999, 19760626,   68.2, 8,   52.0, 8, 1023.2, 7, 9999.9, 0,   6.2, 8,   5.3, 8,  13.6, 999.9,   77.0 ,  59.0 , 0.00F,999.9, 000000,
276120,99999, 19760627,   68.0, 8,   59.7, 8, 1018.2, 8, 9999.9, 0,   5.8, 8,   7.8, 8,  13.6, 999.9,   73.4*,  62.6 , 0.00H,999.9, 010110,
276120,99999, 19760628,   69.8, 8,   55.4, 8, 1008.8, 8, 9999.9, 0,   5.2, 8,  12.1, 8,  15.5, 999.9,   75.2*,  64.4 , 0.00F,999.9, 000000,
276120,99999, 19760629,   62.2, 8,   47.1, 8, 1006.6, 8, 9999.9, 0,   6.2, 8,  11.7, 8,  15.5, 999.9,   69.8 ,  55.4*, 0.00H,999.9, 010000,
276120,99999, 19760630,   52.7, 8,   46.4, 8, 1007.9, 8, 9999.9, 0,   6.2, 8,  11.2, 8,  11.7, 999.9,   55.4*,  50.0 , 0.04F,999.9, 010000,
276120,99999, 19760701,   55.2, 8,   49.3, 8, 1006.0, 8, 9999.9, 0,   6.2, 8,   7.5, 8,  11.7, 999.9,   66.2 ,  50.0 , 0.24F,999.9, 010010,
276120,99999, 19760702,   51.8, 7,   48.7, 7, 1005.7, 7, 9999.9, 0,   5.1, 7,   9.2, 7,  11.7, 999.9,   59.0 ,  50.0 , 0.12F,999.9, 010000,
276120,99999, 19760703,   54.7, 8,   46.2, 8, 1003.0, 8, 9999.9, 0,   5.3, 8,  10.2, 8,  13.6, 999.9,   64.4 ,  48.2 , 0.47F,999.9, 010000,
276120,99999, 19760704,   53.2, 8,   41.2, 8, 1001.7, 8, 9999.9, 0,   7.0, 8,   9.7, 8,  13.6, 999.9,   59.0 ,  46.4 , 0.00F,999.9, 000000,
276120,99999, 19760705,   48.9, 8,   44.8, 8, 1001.3, 8, 9999.9, 0,   6.2, 8,  11.4, 8,  13.6, 999.9,   62.6*,  44.6*, 0.08F,999.9, 010000,
276120,99999, 19760706,   49.3, 8,   45.0, 8, 1004.1, 8, 9999.9, 0,   6.2, 8,   9.5, 8,  11.7, 999.9,   53.6 ,  46.4 , 0.00F,999.9, 010000,
276120,99999, 19760707,   51.3, 8,   46.9, 8, 1004.6, 8, 9999.9, 0,   6.2, 8,   5.1, 8,   7.8, 999.9,   55.4 ,  48.2 , 0.00F,999.9, 010000,
276120,99999, 19760708,   54.9, 7,   50.8, 7, 1006.8, 7, 9999.9, 0,   5.8, 7,   1.9, 7,   5.8, 999.9,   59.0 ,  50.0 , 0.24F,999.9, 010000,
276120,99999, 19760709,   58.5, 8,   50.2, 8, 1009.1, 8, 9999.9, 0,   6.2, 8,   4.4, 8,   9.7, 999.9,   64.4 ,  51.8*, 0.00F,999.9, 000000,
276120,99999, 19760710,   61.0, 8,   52.5, 8, 1007.2, 8, 9999.9, 0,   6.2, 8,   1.0, 8,   7.8, 999.9,   71.6 ,  50.0 , 0.12F,999.9, 010010,
276120,99999, 19760711,   66.5, 7,   52.8, 7, 1006.9, 7, 9999.9, 0,   5.8, 7,   0.6, 7,   3.9, 999.9,   77.0 ,  53.6 , 0.00F,999.9, 000000,
276120,99999, 19760712,   67.1, 8,   54.1, 8, 1009.4, 8, 9999.9, 0,   5.0, 8,   1.5, 8,   7.8, 999.9,   75.2 ,  57.2 , 0.00F,999.9, 000010,
276120,99999, 19760713,   64.6, 8,   57.4, 8, 1009.5, 8, 9999.9, 0,   5.0, 8,   6.6, 8,  11.7, 999.9,   75.2 ,  57.2 , 1.06F,999.9, 010010,
276120,99999, 19760714,   61.9, 8,   55.6, 8, 1009.0, 8, 9999.9, 0,   6.2, 8,   9.2, 8,  13.6, 999.9,   69.8 ,  57.2 , 0.24F,999.9, 010000,
276120,99999, 19760715,   62.6, 8,   49.8, 8, 1012.4, 8, 9999.9, 0,   6.2, 8,  10.4, 8,  13.6, 999.9,   71.6 ,  51.8 , 0.00F,999.9, 000000,
276120,99999, 19760716,   62.6, 8,   47.1, 8, 1018.8, 8, 9999.9, 0,   6.2, 8,   5.3, 8,   9.7, 999.9,   71.6 ,  55.4 , 0.00F,999.9, 000000,
276120,99999, 19760717,   65.2, 7,   49.0, 7, 1022.1, 6, 9999.9, 0,   6.2, 7,   2.8, 7,  11.7, 999.9,   75.2 ,  51.8 , 0.00F,999.9, 010000,
276120,99999, 19760718,   63.1, 8,   52.9, 8, 1021.2, 8, 9999.9, 0,   6.2, 8,   5.1, 8,  11.7, 999.9,   73.4 ,  53.6 , 0.35F,999.9, 010010,
276120,99999, 19760719,   58.6, 8,   57.0, 8, 1013.5, 8, 9999.9, 0,   3.5, 8,   5.3, 8,   9.7, 999.9,   60.8 ,  57.2 , 0.91F,999.9, 010000,
276120,99999, 19760720,   66.9, 8,   54.0, 8, 1010.0, 8, 9999.9, 0,   5.3, 8,   5.3, 8,   7.8, 999.9,   75.2 ,  57.2 , 0.20F,999.9, 010000,
276120,99999, 19760721,   67.3, 8,   53.4, 8, 1013.9, 8, 9999.9, 0,   6.3, 8,   4.4, 8,   9.7, 999.9,   75.2 ,  55.4 , 0.00F,999.9, 000000,
276120,99999, 19760722,   69.0, 7,   50.3, 7, 1018.1, 7, 9999.9, 0,   6.3, 7,   5.5, 7,  11.7, 999.9,   75.2 ,  59.0 , 0.00F,999.9, 000000,
276120,99999, 19760723,   69.6, 8,   50.5, 8, 1019.4, 8, 9999.9, 0,   7.5, 7,   3.6, 8,   7.8, 999.9,   80.6 ,  57.2 , 0.00F,999.9, 010000,
276120,99999, 19760724,   70.3, 7,   53.6, 7, 1018.7, 7, 9999.9, 0,   6.3, 7,   6.9, 7,  19.4, 999.9,   82.4 ,  59.0 , 0.00F,999.9, 000000,
276120,99999, 19760725,   72.4, 7,   56.2, 7, 1016.2, 7, 9999.9, 0,   6.3, 7,   3.1, 7,   9.7, 999.9,   82.4 ,  60.8 , 0.00F,999.9, 000000,
276120,99999, 19760726,   71.3, 7,   62.3, 7, 1013.3, 7, 9999.9, 0,   5.2, 6,   5.1, 5,   9.7, 999.9,   80.6 ,  64.4 , 0.00F,999.9, 000000,
276120,99999, 19760727,   71.1, 7,   60.8, 7, 1010.6, 7, 9999.9, 0,   4.9, 7,   2.5, 7,   9.7, 999.9,   78.8 ,  64.4 , 0.00F,999.9, 000000,
276120,99999, 19760728,   69.1, 8,   61.9, 8, 1005.5, 8, 9999.9, 0,   4.0, 8,   3.4, 8,   9.7, 999.9,   77.0 ,  60.8 , 0.08F,999.9, 010010,
276120,99999, 19760729,   66.4, 8,   61.9, 8, 1000.8, 8, 9999.9, 0,   4.9, 8,   7.8, 8,  15.5, 999.9,   71.6 ,  62.6 , 0.67F,999.9, 010010,
276120,99999, 19760730,   65.5, 8,   52.0, 8, 1005.9, 8, 9999.9, 0,   6.2, 8,   6.1, 8,  11.7, 999.9,   73.4 ,  60.8 , 0.00F,999.9, 000000,
276120,99999, 19760731,   65.1, 8,   48.9, 8, 1010.9, 8, 9999.9, 0,   6.2, 8,   3.2, 8,   9.7, 999.9,   73.4 ,  55.4 , 0.00F,999.9, 000000,
276120,99999, 19760801,   67.8, 8,   51.5, 7, 1013.9, 8, 9999.9, 0,   6.2, 8,   1.9, 8,   7.8, 999.9,   78.8 ,  53.6 , 0.00F,999.9, 000000,
276120,99999, 19760802,   70.8, 7,   52.8, 7, 1013.7, 7, 9999.9, 0,   6.2, 7,   2.8, 7,   7.8, 999.9,   78.8 ,  59.0 , 0.00F,999.9, 000000,
276120,99999, 19760803,   68.2, 8,   56.8, 8, 1010.1, 8, 9999.9, 0,   4.7, 8,   5.1, 8,  15.5, 999.9,   78.8 ,  59.0 , 0.04F,999.9, 010010,
276120,99999, 19760804,   57.9, 8,   55.2, 8, 1006.4, 8, 9999.9, 0,   3.6, 8,   6.3, 8,  11.7, 999.9,   60.8 ,  53.6*, 0.63F,999.9, 010000,
276120,99999, 19760805,   59.9, 8,   50.0, 8, 1011.7, 8, 9999.9, 0,   5.8, 8,  13.1, 8,  15.5, 999.9,   69.8 ,  50.0 , 0.02F,999.9, 000000,
276120,99999, 19760806,   62.3, 7,   50.0, 7, 1015.3, 7, 9999.9, 0,   5.3, 7,   8.3, 7,  13.6, 999.9,   69.8 ,  33.8 , 0.00F,999.9, 000000,
276120,99999, 19760807,   62.3, 7,   50.0, 7, 1014.7, 7, 9999.9, 0,   6.2, 7,   1.1, 7,   7.8, 999.9,   71.6 ,  53.6*, 0.00F,999.9, 000000,
276120,99999, 19760808,   60.8, 8,   50.2, 8, 1011.8, 8, 9999.9, 0,   6.2, 8,   8.5, 8,  13.6, 999.9,   69.8 ,  53.6 , 0.00F,999.9, 000000,
276120,99999, 19760809,   55.9, 7,   50.5, 7, 1012.8, 7, 9999.9, 0,   6.2, 7,   9.7, 6,  11.7, 999.9,   60.8 ,  53.6 , 0.00F,999.9, 010000,
276120,99999, 19760810,   57.2, 8,   50.7, 8, 1013.6, 8, 9999.9, 0,   6.2, 8,  10.4, 8,  13.6, 999.9,   64.4 ,  53.6 , 0.00F,999.9, 000000,
276120,99999, 19760811,   56.9, 7,   53.1, 7, 1011.9, 7, 9999.9, 0,   5.8, 7,   4.2, 7,   7.8, 999.9,   64.4 ,  53.6 , 0.08F,999.9, 010000,
276120,99999, 19760812,   55.6, 8,   54.1, 8, 1012.4, 8, 9999.9, 0,   4.9, 8,   6.1, 8,   9.7, 999.9,   59.0 ,  53.6 , 0.09F,999.9, 010000,
276120,99999, 19760813,   56.5, 8,   54.1, 8, 1015.5, 8, 9999.9, 0,   4.9, 8,   4.6, 8,   5.8, 999.9,   57.2*,  55.4 , 0.12F,999.9, 010000,
276120,99999, 19760814,   59.0, 8,   55.9, 8, 1017.9, 8, 9999.9, 0,   4.7, 8,   5.8, 8,   7.8, 999.9,   64.4 ,  55.4 , 0.24F,999.9, 010000,
276120,99999, 19760815,   59.2, 8,   56.3, 8, 1019.5, 8, 9999.9, 0,   3.6, 8,   4.9, 8,   7.8, 999.9,   64.4 ,  57.2*, 0.16F,999.9, 010010,
276120,99999, 19760816,   59.3, 6,   54.8, 6, 1019.8, 6, 9999.9, 0,   1.8, 6,   0.0, 6, 999.9, 999.9,   68.0 ,  53.6 , 0.00F,999.9, 100000,
276120,99999, 19760817,   62.9, 7,   55.1, 7, 1016.4, 7, 9999.9, 0,   4.2, 7,   1.7, 7,   5.8, 999.9,   71.6 ,  53.6 , 0.00F,999.9, 000000,
276120,99999, 19760818,   64.2, 8,   54.1, 8, 1015.2, 8, 9999.9, 0,   5.4, 8,   6.6, 8,  11.7, 999.9,   73.4 ,  57.2 , 0.00F,999.9, 000000,
276120,99999, 19760819,   64.6, 8,   54.7, 8, 1016.3, 8, 9999.9, 0,   4.9, 8,   1.9, 8,   7.8, 999.9,   75.2 ,  55.4 , 0.00F,999.9, 000010,
276120,99999, 19760820,   62.4, 8,   54.9, 8, 1009.3, 8, 9999.9, 0,   5.0, 8,   4.1, 8,  11.7, 999.9,   71.6 ,  53.6 , 0.12F,999.9, 010010,
276120,99999, 19760821,   54.3, 8,   42.6, 8, 1013.4, 8, 9999.9, 0,   7.4, 8,  11.7, 8,  15.5, 999.9,   57.2*,  48.2*, 0.00F,999.9, 000000,
276120,99999, 19760822,   48.9, 8,   37.9, 8, 1017.5, 8, 9999.9, 0,   6.3, 8,   7.3, 8,  11.7, 999.9,   57.2 ,  42.8*, 0.00F,999.9, 000000,
276120,99999, 19760823,   48.9, 8,   41.0, 8, 1012.2, 8, 9999.9, 0,   7.4, 8,  10.2, 8,  13.6, 999.9,   53.6 ,  42.8 , 0.12F,999.9, 010000,
276120,99999, 19760824,   48.4, 8,   42.6, 8, 1009.6, 8, 9999.9, 0,   5.4, 8,   9.0, 8,  13.6, 999.9,   55.4 ,  46.4 , 0.21F,999.9, 010000,
276120,99999, 19760825,   52.0, 8,   45.3, 8, 1012.8, 8, 9999.9, 0,   5.8, 8,  10.0, 8,  13.6, 999.9,   60.8*,  42.8 , 0.08E,999.9, 010000,
276120,99999, 19760826,   56.1, 8,   43.8, 7, 1018.4, 8, 9999.9, 0,   5.8, 8,   1.9, 8,   5.8, 999.9,   68.0 ,  42.8 , 0.00F,999.9, 000000,
276120,99999, 19760827,   60.1, 8,   47.3, 8, 1024.0, 8, 9999.9, 0,   6.2, 8,   5.8, 8,   7.8, 999.9,   69.8*,  50.0 , 0.00F,999.9, 000000,
276120,99999, 19760828,   60.1, 8,   52.0, 8, 1024.4, 8, 9999.9, 0,   5.8, 8,   5.1, 8,  13.6, 999.9,   71.6 ,  50.0 , 0.24F,999.9, 010000,
276120,99999, 19760829,   61.9, 8,   50.4, 8, 1017.7, 8, 9999.9, 0,   7.5, 8,   8.0, 8,  11.7, 999.9,   69.8*,  53.6 , 0.02F,999.9, 000000,
276120,99999, 19760830,   58.1, 8,   45.3, 8, 1019.6, 8, 9999.9, 0,   6.2, 8,   5.1, 8,  11.7, 999.9,   64.4 ,  51.8*, 0.00F,999.9, 000000,
276120,99999, 19760831,   56.2, 7,   43.1, 7, 1018.9, 7, 9999.9, 0,   6.2, 7,   7.5, 7,  13.6, 999.9,   68.0 ,  46.4 , 0.00F,999.9, 000000,
276120,99999, 19760901,   63.7, 8,   50.7, 8, 1014.2, 8, 9999.9, 0,   6.2, 8,  12.1, 8,  15.5, 999.9,   73.4 ,  57.2*, 0.00F,999.9, 000000,
276120,99999, 19760902,   61.7, 8,   43.7, 8, 1012.0, 8, 9999.9, 0,   6.2, 8,  11.7, 8,  19.4, 999.9,   69.8 ,  55.4*, 0.00F,999.9, 000000,
276120,99999, 19760903,   59.9, 8,   49.1, 8, 1007.7, 8, 9999.9, 0,   6.2, 8,  10.0, 8,  13.6, 999.9,   68.0 ,  50.0 , 0.00F,999.9, 010000,
276120,99999, 19760904,   59.5, 8,   51.1, 8, 1008.1, 8, 9999.9, 0,   5.4, 8,   8.7, 8,  11.7, 999.9,   68.0 ,  48.2*, 0.08F,999.9, 010000,
276120,99999, 19760905,   54.1, 7,   42.5, 7, 1015.2, 7, 9999.9, 0,   6.2, 6,   5.2, 6,   9.7, 999.9,   66.2 ,  41.0 , 0.00F,999.9, 000000,
276120,99999, 19760906,   55.9, 8,   45.7, 8, 1015.3, 8, 9999.9, 0,   6.2, 8,   6.3, 8,   9.7, 999.9,   60.8 ,  51.8 , 0.01F,999.9, 010000,
276120,99999, 19760907,   53.4, 8,   44.1, 8, 1009.6, 7, 9999.9, 0,   6.2, 8,  10.2, 8,  13.6, 999.9,   62.6 ,  48.2 , 0.00F,999.9, 000000,
276120,99999, 19760908,   52.9, 8,   44.8, 8, 1008.2, 8, 9999.9, 0,   6.2, 8,   7.5, 8,  13.6, 999.9,   64.4 ,  39.2 , 0.00F,999.9, 010000,
276120,99999, 19760909,   49.6, 8,   37.2, 8, 1014.6, 8, 9999.9, 0,   6.2, 8,   9.0, 8,  13.6, 999.9,   55.4*,  44.6 , 0.00F,999.9, 000000,
276120,99999, 19760910,   51.6, 8,   39.7, 8, 1022.2, 8, 9999.9, 0,   6.2, 8,   4.4, 8,  11.7, 999.9,   64.4 ,  37.4 , 0.00F,999.9, 000000,
276120,99999, 19760911,   60.1, 8,   48.2, 8, 1025.9, 8, 9999.9, 0,   5.8, 8,   8.5, 8,  11.7, 999.9,   69.8 ,  51.8 , 0.00F,999.9, 000000,
276120,99999, 19760912,   61.6, 7,   43.8, 7, 1029.1, 7, 9999.9, 0,   5.8, 7,   7.2, 7,  11.7, 999.9,   71.6 ,  50.0 , 0.00F,999.9, 000000,
276120,99999, 19760913,   59.7, 8,   42.6, 8, 1027.2, 8, 9999.9, 0,   6.2, 8,   9.2, 8,  13.6, 999.9,   69.8 ,  48.2 , 0.00F,999.9, 000000,
276120,99999, 19760914,   60.8, 6,   44.9, 6, 1024.1, 6, 9999.9, 0,   6.2, 6,  10.4, 6,  13.6, 999.9,   71.6*,  51.8 , 0.00F,999.9, 000000,
276120,99999, 19760915,   60.6, 8,   43.9, 8, 1021.5, 8, 9999.9, 0,   6.2, 8,  10.7, 8,  15.5, 999.9,   71.6 ,  50.0 , 0.00F,999.9, 000000,
276120,99999, 19760916,   60.4, 8,   46.0, 8, 1019.0, 7, 9999.9, 0,   6.2, 8,   9.2, 8,  11.7, 999.9,   71.6 ,  50.0 , 0.00F,999.9, 000000,
276120,99999, 19760917,   50.9, 6,   45.5, 6, 1020.8, 6, 9999.9, 0,   4.7, 6,   6.2, 6,  11.7, 999.9,   66.2 ,  44.6*, 0.00F,999.9, 000000,
276120,99999, 19760918,   44.6, 8,   41.5, 8, 1023.2, 8, 9999.9, 0,   4.3, 8,   8.7, 8,  11.7, 999.9,   46.4 ,  42.8 , 0.00F,999.9, 010000,
276120,99999, 19760919,   45.9, 8,   31.8, 8, 1028.0, 8, 9999.9, 0,   6.2, 8,   9.5, 8,  15.5, 999.9,   57.2 ,  35.6 , 0.00F,999.9, 000000,
276120,99999, 19760920,   42.8, 8,   24.8, 7, 1033.5, 8, 9999.9, 0,   6.2, 8,   8.5, 8,  13.6, 999.9,   68.0 ,  33.8 , 0.00F,999.9, 000000,
276120,99999, 19760921,   43.5, 8,   29.5, 8, 1031.7, 8, 9999.9, 0,   5.4, 8,   3.4, 8,   9.7, 999.9,   59.0 ,  30.2 , 0.00F,999.9, 000000,
276120,99999, 19760922,   44.8, 8,   34.2, 8, 1026.8, 8, 9999.9, 0,   5.8, 8,   3.9, 8,   9.7, 999.9,   53.6*,  32.0 , 0.00F,999.9, 000000,
276120,99999, 19760923,   45.3, 8,   36.7, 8, 1020.1, 8, 9999.9, 0,   6.2, 8,   7.8, 8,  11.7, 999.9,   51.8 ,  41.0 , 0.00F,999.9, 000000,
276120,99999, 19760924,   43.0, 8,   39.0, 8, 1013.7, 8, 9999.9, 0,   4.8, 8,   5.3, 8,   7.8, 999.9,   48.2 ,  39.2 , 0.04F,999.9, 010000,
276120,99999, 19760925,   35.6, 8,   32.0, 8, 1014.1, 8, 9999.9, 0,   4.2, 8,   8.3, 8,   9.7, 999.9,   39.2 ,  32.0 , 0.21F,999.9, 011000,
276120,99999, 19760926,   39.7, 8,   37.2, 8, 1010.0, 8, 9999.9, 0,   2.7, 8,   5.1, 8,   9.7, 999.9,   41.0 ,  33.8 , 0.16F,999.9, 010000,
276120,99999, 19760927,   39.7, 7,   26.6, 7, 1010.0, 7, 9999.9, 0,   6.2, 7,  11.1, 7,  13.6, 999.9,   44.6 ,  35.6*, 0.00E,999.9, 000000,
276120,99999, 19760928,   37.6, 8,   32.7, 8, 1012.9, 8, 9999.9, 0,   5.8, 8,   8.0, 8,  11.7, 999.9,   42.8 ,  32.0*, 0.16F,999.9, 010000,
